date_d,date_depart,ship,port,country,produit,volume
1976-04-05,1976-03-05,91,Dublin,IRLAND,1590,5
1976-04-05,1976-03-05,91,Dublin,IRLAND,3633,1
1976-04-05,1976-03-05,91,Dublin,IRLAND,3446,1
1976-04-05,1976-03-05,91,Dublin,IRLAND,621,41
1976-04-05,1976-03-05,91,Dublin,IRLAND,1007,1
1976-05-05,1976-03-05,91,la rochelle,FRANCE,2511,1
1976-05-05,1976-03-05,91,la rochelle,FRANCE,2518,1
1976-05-05,1976-03-05,91,la rochelle,FRANCE,3731,1
1921-10-02,1921-09-02,102,Barcelona,ESPAGNE,941,22
1921-10-02,1921-09-02,102,Barcelona,ESPAGNE,1646,119
1921-10-02,1921-09-02,102,Barcelona,ESPAGNE,2735,747
1921-10-02,1921-09-02,102,Barcelona,ESPAGNE,3934,135
1921-10-02,1921-09-02,102,Barcelona,ESPAGNE,1501,8727
1978-03-13,1978-02-13,102,London,ENGLAND,3271,12
1978-03-13,1978-02-13,102,London,ENGLAND,4027,1790
1978-03-13,1978-02-13,102,London,ENGLAND,3788,1
1978-03-13,1978-02-13,102,London,ENGLAND,3278,235
1978-03-13,1978-02-13,102,London,ENGLAND,1162,51
1978-03-13,1978-02-13,102,London,ENGLAND,1851,3
1978-03-13,1978-02-13,102,London,ENGLAND,649,155
1978-03-13,1978-02-13,102,London,ENGLAND,3932,15
1978-03-13,1978-02-13,102,London,ENGLAND,3938,2699
1996-06-08,1996-05-08,107,Napoli,ITALIE,3397,58
1996-06-08,1996-05-08,107,Napoli,ITALIE,2189,77
1996-06-08,1996-05-08,107,Napoli,ITALIE,1607,59
1996-06-08,1996-05-08,107,Napoli,ITALIE,1025,18
1996-07-08,1996-05-08,107,Liverpool,ENGLAND,1534,10
1996-07-08,1996-05-08,107,Liverpool,ENGLAND,2179,33
1996-07-08,1996-05-08,107,Liverpool,ENGLAND,2496,23
1996-07-08,1996-05-08,107,Liverpool,ENGLAND,3907,1
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,2545,7
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,67,29
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,2454,403
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,406,1
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,329,35
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,1309,2
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,40,11
1921-10-05,1921-07-05,107,New York,UNITED STATE OF AMERICA,2461,1
1904-06-02,1904-04-02,107,Buenos Aires,ARGENTINA,396,4
1904-06-02,1904-04-02,107,Buenos Aires,ARGENTINA,2543,1
1904-06-02,1904-04-02,107,Buenos Aires,ARGENTINA,323,15
1904-06-02,1904-04-02,107,Buenos Aires,ARGENTINA,2219,2
1964-09-18,1964-08-18,111,London,ENGLAND,3606,1627
1964-09-18,1964-08-18,111,London,ENGLAND,2137,1
1964-09-18,1964-08-18,111,London,ENGLAND,1879,1367
1964-09-18,1964-08-18,111,London,ENGLAND,3944,19
1964-09-18,1964-08-18,111,London,ENGLAND,60,2
1964-09-18,1964-08-18,111,London,ENGLAND,3691,1
1964-09-18,1964-08-18,111,London,ENGLAND,1627,12
1964-10-18,1964-08-18,111,Annaba,ALGERIA,2746,7
1964-10-18,1964-08-18,111,Annaba,ALGERIA,1576,5
1964-10-18,1964-08-18,111,Annaba,ALGERIA,2830,409
1964-10-18,1964-08-18,111,Annaba,ALGERIA,3604,404
1964-10-18,1964-08-18,111,Annaba,ALGERIA,1918,2
1964-10-18,1964-08-18,111,Annaba,ALGERIA,678,1
1964-10-18,1964-08-18,111,Annaba,ALGERIA,1572,1784
1934-12-20,1934-11-20,111,Alger,ALGERIA,56,1
1934-12-20,1934-11-20,111,Alger,ALGERIA,89,9053
1934-12-20,1934-11-20,111,Alger,ALGERIA,2848,1
1934-12-20,1934-11-20,111,Alger,ALGERIA,1615,1
1934-12-20,1934-11-20,111,Alger,ALGERIA,3410,1
1934-12-20,1934-11-20,111,Alger,ALGERIA,971,4501
1934-12-20,1934-11-20,111,Alger,ALGERIA,1629,101
1934-12-20,1934-11-20,111,Alger,ALGERIA,1207,1
1934-12-20,1934-11-20,111,Alger,ALGERIA,2545,19
1934-12-20,1934-11-20,111,Alger,ALGERIA,3749,287
1982-12-08,1982-11-08,111,marseille,FRANCE,38,1
1982-12-08,1982-11-08,111,marseille,FRANCE,2560,2
1982-12-08,1982-11-08,111,marseille,FRANCE,662,1591
1982-12-08,1982-11-08,111,marseille,FRANCE,2861,7069
2010-04-23,2010-03-23,112,London,ENGLAND,3704,20
2010-04-23,2010-03-23,112,London,ENGLAND,627,3
2010-04-23,2010-03-23,112,London,ENGLAND,829,807
2010-04-23,2010-03-23,112,London,ENGLAND,977,1
2010-05-23,2010-03-23,112,London,ENGLAND,1502,3
2007-07-16,2007-05-16,112,London,ENGLAND,719,278
2007-07-16,2007-05-16,112,London,ENGLAND,968,9
2007-07-16,2007-05-16,112,London,ENGLAND,26,44
2007-07-16,2007-05-16,112,London,ENGLAND,707,44
2007-07-16,2007-05-16,112,London,ENGLAND,2466,12720
2007-07-16,2007-05-16,112,London,ENGLAND,1624,1
1989-01-20,1988-12-20,115,London,ENGLAND,3395,17
1989-01-20,1988-12-20,115,London,ENGLAND,4149,83
1989-01-20,1988-12-20,115,London,ENGLAND,4048,5
1989-01-20,1988-12-20,115,London,ENGLAND,516,34
1989-01-20,1988-12-20,115,London,ENGLAND,2310,1
1989-01-20,1988-12-20,115,London,ENGLAND,2199,361
1989-01-20,1988-12-20,115,London,ENGLAND,405,2
1989-01-20,1988-12-20,115,London,ENGLAND,1624,25
1989-01-20,1988-12-20,115,London,ENGLAND,3273,157
1989-01-20,1988-12-20,115,London,ENGLAND,1717,4791
1989-02-20,1988-12-20,115,marseille,FRANCE,445,109
2003-10-06,2003-09-06,117,Oran,ALGERIA,3448,51
2003-10-06,2003-09-06,117,Oran,ALGERIA,74,297
2000-05-28,2000-04-28,119,Alger,ALGERIA,1354,3626
2000-05-28,2000-04-28,119,Alger,ALGERIA,2189,6396
1991-07-04,1991-06-04,124,marseille,FRANCE,631,13
1991-07-04,1991-06-04,124,marseille,FRANCE,2152,54
1991-07-04,1991-06-04,124,marseille,FRANCE,678,87
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,2710,2681
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,326,13
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,930,1
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,3406,4674
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,3640,1
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,139,192
1952-04-04,1952-03-04,124,Los Angeles,UNITED STATE OF AMERICA,661,2399
1973-11-11,1973-10-11,124,Oran,ALGERIA,3633,1457
1973-11-11,1973-10-11,124,Oran,ALGERIA,1341,938
1973-11-11,1973-10-11,124,Oran,ALGERIA,2475,230
1973-11-11,1973-10-11,124,Oran,ALGERIA,3731,1821
1973-11-11,1973-10-11,124,Oran,ALGERIA,1333,670
1901-08-23,1901-07-23,124,London,ENGLAND,360,1
1901-08-23,1901-07-23,124,London,ENGLAND,2172,3965
1976-12-10,1976-11-10,124,Alger,ALGERIA,2173,30
1976-12-10,1976-11-10,124,Alger,ALGERIA,919,1455
1976-12-10,1976-11-10,124,Alger,ALGERIA,3519,2
1977-01-10,1976-11-10,124,marseille,FRANCE,3343,2480
1977-01-10,1976-11-10,124,marseille,FRANCE,3301,3
1977-01-10,1976-11-10,124,marseille,FRANCE,853,155
1958-11-01,1958-10-01,124,Oran,ALGERIA,2758,804
1958-11-01,1958-10-01,124,Oran,ALGERIA,1244,3
1958-11-01,1958-10-01,124,Oran,ALGERIA,3315,2625
1958-11-01,1958-10-01,124,Oran,ALGERIA,1866,936
1984-01-13,1983-12-13,125,Napoli,ITALIE,528,165
1984-01-13,1983-12-13,125,Napoli,ITALIE,2330,36
1984-01-13,1983-12-13,125,Napoli,ITALIE,3328,72
1984-01-13,1983-12-13,125,Napoli,ITALIE,2613,2031
1984-01-13,1983-12-13,125,Napoli,ITALIE,3098,1
1984-01-13,1983-12-13,125,Napoli,ITALIE,1857,7
1984-03-13,1983-12-13,125,Oran,ALGERIA,1157,383
1984-03-13,1983-12-13,125,Oran,ALGERIA,2280,143
1983-10-17,1983-09-17,127,Lisbonne,PORTUGAL,3685,746
1983-10-17,1983-09-17,127,Lisbonne,PORTUGAL,1996,140
1983-10-17,1983-09-17,127,Lisbonne,PORTUGAL,126,3
1983-10-17,1983-09-17,127,Lisbonne,PORTUGAL,2512,34
1983-10-17,1983-09-17,127,Lisbonne,PORTUGAL,4173,126
1983-10-17,1983-09-17,127,Lisbonne,PORTUGAL,3818,26
1983-11-17,1983-09-17,127,Tianjin  ,CHINA,1566,445
1982-11-08,1982-10-08,130,Liverpool,ENGLAND,3730,8
1982-11-08,1982-10-08,130,Liverpool,ENGLAND,2126,3
1982-11-08,1982-10-08,130,Liverpool,ENGLAND,448,3
1982-11-08,1982-10-08,130,Liverpool,ENGLAND,2455,37
1982-12-08,1982-10-08,130,la rochelle,FRANCE,3344,7
1903-03-01,1903-02-01,131,Annaba,ALGERIA,3069,5
1903-03-01,1903-02-01,131,Annaba,ALGERIA,2822,1622
1903-03-01,1903-02-01,131,Annaba,ALGERIA,1273,1929
1903-04-01,1903-02-01,131,Los Angeles,UNITED STATE OF AMERICA,1527,1
1903-04-01,1903-02-01,131,Los Angeles,UNITED STATE OF AMERICA,3921,49
1903-04-01,1903-02-01,131,Los Angeles,UNITED STATE OF AMERICA,745,1
1903-04-01,1903-02-01,131,Los Angeles,UNITED STATE OF AMERICA,702,1
1903-04-01,1903-02-01,131,Los Angeles,UNITED STATE OF AMERICA,3639,324
1903-05-01,1903-02-01,131,London,ENGLAND,1815,5
1903-05-01,1903-02-01,131,London,ENGLAND,3975,9
1903-05-01,1903-02-01,131,London,ENGLAND,1826,47
1958-09-25,1958-08-25,138,Barcelona,ESPAGNE,3983,9
1958-09-25,1958-08-25,138,Barcelona,ESPAGNE,1596,1
1958-09-25,1958-08-25,138,Barcelona,ESPAGNE,2505,17
1967-08-18,1967-07-18,140,Alger,ALGERIA,625,135
1967-08-18,1967-07-18,140,Alger,ALGERIA,2831,34
1967-08-18,1967-07-18,140,Alger,ALGERIA,295,38
1967-09-18,1967-07-18,140,Oran,ALGERIA,3231,17
1953-04-15,1953-03-15,143,London,ENGLAND,1826,1
1953-04-15,1953-03-15,143,London,ENGLAND,3027,1632
1953-04-15,1953-03-15,143,London,ENGLAND,2780,363
1953-04-15,1953-03-15,143,London,ENGLAND,1501,1043
1953-04-15,1953-03-15,143,London,ENGLAND,1947,28
1953-04-15,1953-03-15,143,London,ENGLAND,2403,2
1953-04-15,1953-03-15,143,London,ENGLAND,3311,362
1953-04-15,1953-03-15,143,London,ENGLAND,62,1
1953-05-15,1953-03-15,143,marseille,FRANCE,3072,16
1953-05-15,1953-03-15,143,marseille,FRANCE,3330,517
1970-06-08,1970-05-08,145,la rochelle,FRANCE,1251,3
1970-06-08,1970-05-08,145,la rochelle,FRANCE,2539,3
1989-02-04,1989-01-04,146,London,ENGLAND,3136,14
1989-02-04,1989-01-04,146,London,ENGLAND,126,7
1989-02-04,1989-01-04,146,London,ENGLAND,4030,2970
1989-02-04,1989-01-04,146,London,ENGLAND,362,57
1989-02-04,1989-01-04,146,London,ENGLAND,605,1
1989-03-04,1989-01-04,146,Alger,ALGERIA,3056,6
1989-03-04,1989-01-04,146,Alger,ALGERIA,3954,57
1989-03-04,1989-01-04,146,Alger,ALGERIA,2807,1
1989-03-04,1989-01-04,146,Alger,ALGERIA,1501,2
1986-08-08,1986-07-08,147,Napoli,ITALIE,15,5
1986-08-08,1986-07-08,147,Napoli,ITALIE,1245,3
1986-08-08,1986-07-08,147,Napoli,ITALIE,709,1
1986-08-08,1986-07-08,147,Napoli,ITALIE,3,8
1939-10-19,1939-09-19,157,Oran,ALGERIA,1923,1
1939-10-19,1939-09-19,157,Oran,ALGERIA,2448,260
1939-10-19,1939-09-19,157,Oran,ALGERIA,1921,2388
1939-10-19,1939-09-19,157,Oran,ALGERIA,419,47
1939-10-19,1939-09-19,157,Oran,ALGERIA,640,1659
1939-11-19,1939-09-19,157,marseille,FRANCE,1930,1578
1939-11-19,1939-09-19,157,marseille,FRANCE,1872,38
1939-11-19,1939-09-19,157,marseille,FRANCE,357,705
1939-11-19,1939-09-19,157,marseille,FRANCE,1540,1
1939-11-19,1939-09-19,157,marseille,FRANCE,742,41
2018-07-22,2018-06-22,157,Alger,ALGERIA,3335,24
2018-07-22,2018-06-22,157,Alger,ALGERIA,379,1967
2018-08-22,2018-06-22,157,marseille,FRANCE,438,254
2018-08-22,2018-06-22,157,marseille,FRANCE,26,19
2018-09-22,2018-06-22,157,marseille,FRANCE,1285,22
2018-09-22,2018-06-22,157,marseille,FRANCE,927,2
2018-09-22,2018-06-22,157,marseille,FRANCE,3914,1
2018-09-22,2018-06-22,157,marseille,FRANCE,3005,154
2018-10-22,2018-06-22,157,Los Angeles,UNITED STATE OF AMERICA,1621,1
2018-10-22,2018-06-22,157,Los Angeles,UNITED STATE OF AMERICA,718,22
2018-10-22,2018-06-22,157,Los Angeles,UNITED STATE OF AMERICA,1607,85
2018-10-22,2018-06-22,157,Los Angeles,UNITED STATE OF AMERICA,1209,7988
2018-10-22,2018-06-22,157,Los Angeles,UNITED STATE OF AMERICA,2817,433
1971-10-10,1971-09-10,159,London,ENGLAND,763,5
1971-10-10,1971-09-10,159,London,ENGLAND,2273,1
1971-10-10,1971-09-10,159,London,ENGLAND,1215,167
1971-10-10,1971-09-10,159,London,ENGLAND,2663,22
1971-10-10,1971-09-10,159,London,ENGLAND,3588,2
1971-10-10,1971-09-10,159,London,ENGLAND,2093,5360
1971-11-10,1971-09-10,159,Los Angeles,UNITED STATE OF AMERICA,1057,3982
1971-11-10,1971-09-10,159,Los Angeles,UNITED STATE OF AMERICA,1219,15
1971-11-10,1971-09-10,159,Los Angeles,UNITED STATE OF AMERICA,1332,4
1971-12-10,1971-09-10,159,Los Angeles,UNITED STATE OF AMERICA,1551,69
1971-12-10,1971-09-10,159,Los Angeles,UNITED STATE OF AMERICA,4195,279
1971-12-10,1971-09-10,159,Los Angeles,UNITED STATE OF AMERICA,1458,13
1960-07-25,1960-06-25,164,London,ENGLAND,3027,5
1960-07-25,1960-06-25,164,London,ENGLAND,338,271
1960-07-25,1960-06-25,164,London,ENGLAND,1925,2611
1960-07-25,1960-06-25,164,London,ENGLAND,379,2807
1960-07-25,1960-06-25,164,London,ENGLAND,1619,65
1960-07-25,1960-06-25,164,London,ENGLAND,661,36
2021-01-10,2020-12-10,167,London,ENGLAND,1607,1
2021-01-10,2020-12-10,167,London,ENGLAND,379,11
2021-01-10,2020-12-10,167,London,ENGLAND,3035,107
2021-01-10,2020-12-10,167,London,ENGLAND,1511,36
2021-01-10,2020-12-10,167,London,ENGLAND,2399,2
2021-01-10,2020-12-10,167,London,ENGLAND,66,9
2021-01-10,2020-12-10,167,London,ENGLAND,2480,18
2021-01-10,2020-12-10,167,London,ENGLAND,167,1
1910-07-05,1910-06-05,167,London,ENGLAND,3339,4
1910-07-05,1910-06-05,167,London,ENGLAND,730,2
1910-07-05,1910-06-05,167,London,ENGLAND,1932,9
1910-07-05,1910-06-05,167,London,ENGLAND,3712,86
1910-07-05,1910-06-05,167,London,ENGLAND,3089,37
1910-08-05,1910-06-05,167,London,ENGLAND,3958,446
1910-08-05,1910-06-05,167,London,ENGLAND,436,12
1910-08-05,1910-06-05,167,London,ENGLAND,1286,5
1910-08-05,1910-06-05,167,London,ENGLAND,1883,430
1910-08-05,1910-06-05,167,London,ENGLAND,2450,11
1910-08-05,1910-06-05,167,London,ENGLAND,2719,1
1910-08-05,1910-06-05,167,London,ENGLAND,1004,1235
1910-08-05,1910-06-05,167,London,ENGLAND,2468,864
1910-08-05,1910-06-05,167,London,ENGLAND,3964,754
1910-09-05,1910-06-05,167,London,ENGLAND,3398,422
1910-09-05,1910-06-05,167,London,ENGLAND,4002,22
2006-10-14,2006-09-14,170,Santa Maria,PEROU,327,6
2006-10-14,2006-09-14,170,Santa Maria,PEROU,3052,17
2006-10-14,2006-09-14,170,Santa Maria,PEROU,3079,1
2006-10-14,2006-09-14,170,Santa Maria,PEROU,35,3
2006-10-14,2006-09-14,170,Santa Maria,PEROU,2813,142
2006-10-14,2006-09-14,170,Santa Maria,PEROU,1248,232
1930-01-04,1929-12-04,173,Barcelona,ESPAGNE,2764,9
1930-01-04,1929-12-04,173,Barcelona,ESPAGNE,366,14
1948-10-07,1948-09-07,174,Annaba,ALGERIA,3678,460
1948-10-07,1948-09-07,174,Annaba,ALGERIA,115,346
1948-10-07,1948-09-07,174,Annaba,ALGERIA,662,34
1948-10-07,1948-09-07,174,Annaba,ALGERIA,2539,1
1948-10-07,1948-09-07,174,Annaba,ALGERIA,3728,319
1927-11-03,1927-10-03,174,Annaba,ALGERIA,3334,9
1927-11-03,1927-10-03,174,Annaba,ALGERIA,3378,57
1927-11-03,1927-10-03,174,Annaba,ALGERIA,360,876
1927-11-03,1927-10-03,174,Annaba,ALGERIA,2442,602
1927-11-03,1927-10-03,174,Annaba,ALGERIA,1329,16
1927-11-03,1927-10-03,174,Annaba,ALGERIA,1824,1124
1927-11-03,1927-10-03,174,Annaba,ALGERIA,3937,1903
1927-12-03,1927-10-03,174,Annaba,ALGERIA,3119,11
1927-12-03,1927-10-03,174,Annaba,ALGERIA,3973,842
1927-12-03,1927-10-03,174,Annaba,ALGERIA,2133,679
1927-12-03,1927-10-03,174,Annaba,ALGERIA,2788,1073
1927-12-03,1927-10-03,174,Annaba,ALGERIA,611,2
1927-12-03,1927-10-03,174,Annaba,ALGERIA,654,35
1928-01-03,1927-10-03,174,Annaba,ALGERIA,2138,1
1928-01-03,1927-10-03,174,Annaba,ALGERIA,1217,8
1953-07-24,1953-06-24,179,marseille,FRANCE,37,1
1953-07-24,1953-06-24,179,marseille,FRANCE,352,1
1953-07-24,1953-06-24,179,marseille,FRANCE,1315,78
1953-07-24,1953-06-24,179,marseille,FRANCE,1546,309
1953-07-24,1953-06-24,179,marseille,FRANCE,1240,406
1953-07-24,1953-06-24,179,marseille,FRANCE,681,2
1953-08-24,1953-06-24,179,Los Angeles,UNITED STATE OF AMERICA,3710,470
1953-08-24,1953-06-24,179,Los Angeles,UNITED STATE OF AMERICA,1630,1
1953-08-24,1953-06-24,179,Los Angeles,UNITED STATE OF AMERICA,3658,2668
1953-08-24,1953-06-24,179,Los Angeles,UNITED STATE OF AMERICA,1039,1
1970-07-03,1970-06-03,180,Los Angeles,UNITED STATE OF AMERICA,1013,175
1970-07-03,1970-06-03,180,Los Angeles,UNITED STATE OF AMERICA,1334,1
1970-07-03,1970-06-03,180,Los Angeles,UNITED STATE OF AMERICA,1532,4317
1980-10-22,1980-09-22,182,marseille,FRANCE,149,19
1980-10-22,1980-09-22,182,marseille,FRANCE,2235,1534
1980-10-22,1980-09-22,182,marseille,FRANCE,2471,1
1980-10-22,1980-09-22,182,marseille,FRANCE,3744,2
1980-10-22,1980-09-22,182,marseille,FRANCE,3110,293
1980-10-22,1980-09-22,182,marseille,FRANCE,3617,268
1980-10-22,1980-09-22,182,marseille,FRANCE,1508,1737
1980-10-22,1980-09-22,182,marseille,FRANCE,55,30
1980-10-22,1980-09-22,182,marseille,FRANCE,993,1
1968-07-19,1968-06-19,182,Yingkou ,CHINA,1946,341
1968-07-19,1968-06-19,182,Yingkou ,CHINA,444,2
1968-07-19,1968-06-19,182,Yingkou ,CHINA,1832,2280
1968-07-19,1968-06-19,182,Yingkou ,CHINA,1035,196
1972-06-05,1972-05-05,185,Barcelona,ESPAGNE,2008,356
1972-06-05,1972-05-05,185,Barcelona,ESPAGNE,4107,4
1972-06-05,1972-05-05,185,Barcelona,ESPAGNE,467,1
1972-06-05,1972-05-05,185,Barcelona,ESPAGNE,2031,33
1972-06-05,1972-05-05,185,Barcelona,ESPAGNE,597,40
1972-06-05,1972-05-05,185,Barcelona,ESPAGNE,1371,5
1919-09-21,1919-08-21,185,De satntos,BRAZIL,906,238
1919-09-21,1919-08-21,185,De satntos,BRAZIL,2536,44
1919-09-21,1919-08-21,185,De satntos,BRAZIL,303,4
1919-09-21,1919-08-21,185,De satntos,BRAZIL,25,2
1952-06-05,1952-05-05,189,Alger,ALGERIA,3789,232
1952-06-05,1952-05-05,189,Alger,ALGERIA,44,119
1952-06-05,1952-05-05,189,Alger,ALGERIA,1070,39
1952-06-05,1952-05-05,189,Alger,ALGERIA,3529,9
1952-06-05,1952-05-05,189,Alger,ALGERIA,3175,4555
1952-07-05,1952-05-05,189,Alger,ALGERIA,3377,1
1952-07-05,1952-05-05,189,Alger,ALGERIA,2431,157
1952-07-05,1952-05-05,189,Alger,ALGERIA,168,660
1952-07-05,1952-05-05,189,Alger,ALGERIA,3787,1
1961-04-06,1961-03-06,189,Los Angeles,UNITED STATE OF AMERICA,2407,2821
1961-04-06,1961-03-06,189,Los Angeles,UNITED STATE OF AMERICA,3892,2202
1915-04-08,1915-03-08,190,Annaba,ALGERIA,1575,3
1915-04-08,1915-03-08,190,Annaba,ALGERIA,2738,313
1915-04-08,1915-03-08,190,Annaba,ALGERIA,3024,12
1915-04-08,1915-03-08,190,Annaba,ALGERIA,705,16
1915-04-08,1915-03-08,190,Annaba,ALGERIA,393,52
1915-04-08,1915-03-08,190,Annaba,ALGERIA,2816,1
1915-05-08,1915-03-08,190,Annaba,ALGERIA,1852,51
1915-06-08,1915-03-08,190,London,ENGLAND,3742,4
1915-06-08,1915-03-08,190,London,ENGLAND,1293,3
1915-07-08,1915-03-08,190,marseille,FRANCE,1590,8832
1915-07-08,1915-03-08,190,marseille,FRANCE,3103,32
1915-07-08,1915-03-08,190,marseille,FRANCE,2541,60
1915-07-08,1915-03-08,190,marseille,FRANCE,39,42
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,2811,1267
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,2162,5959
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,2824,3
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,306,10
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,4199,5
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,2519,1
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,3507,1
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,1469,157
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,475,6
2006-01-13,2005-12-13,194,New York,UNITED STATE OF AMERICA,1474,7
2006-02-13,2005-12-13,194,Los Angeles,UNITED STATE OF AMERICA,3998,371
1989-05-26,1989-04-26,197,Oran,ALGERIA,3722,1207
1989-05-26,1989-04-26,197,Oran,ALGERIA,3996,5
1989-05-26,1989-04-26,197,Oran,ALGERIA,121,5315
1989-05-26,1989-04-26,197,Oran,ALGERIA,2776,1
1989-05-26,1989-04-26,197,Oran,ALGERIA,611,36
1989-05-26,1989-04-26,197,Oran,ALGERIA,3063,7
1989-05-26,1989-04-26,197,Oran,ALGERIA,2845,9
1989-05-26,1989-04-26,197,Oran,ALGERIA,1007,1844
1989-05-26,1989-04-26,197,Oran,ALGERIA,2493,581
1989-05-26,1989-04-26,197,Oran,ALGERIA,3004,49
1973-07-22,1973-06-22,202,Buenos Aires,ARGENTINA,1246,1
1973-07-22,1973-06-22,202,Buenos Aires,ARGENTINA,2133,4
1984-07-25,1984-06-25,204,Napoli,ITALIE,693,93
1984-07-25,1984-06-25,204,Napoli,ITALIE,2843,880
1984-07-25,1984-06-25,204,Napoli,ITALIE,2113,32
1984-07-25,1984-06-25,204,Napoli,ITALIE,124,1848
1984-07-25,1984-06-25,204,Napoli,ITALIE,2228,152
1984-07-25,1984-06-25,204,Napoli,ITALIE,2755,2307
1984-07-25,1984-06-25,204,Napoli,ITALIE,3559,2
1965-11-01,1965-10-01,208,Liverpool,ENGLAND,112,2026
1965-11-01,1965-10-01,208,Liverpool,ENGLAND,2817,1
1965-11-01,1965-10-01,208,Liverpool,ENGLAND,2414,25
1965-11-01,1965-10-01,208,Liverpool,ENGLAND,962,504
1965-11-01,1965-10-01,208,Liverpool,ENGLAND,3722,4486
1965-11-01,1965-10-01,208,Liverpool,ENGLAND,1842,2
1965-12-01,1965-10-01,208,Oran,ALGERIA,2100,793
1965-12-01,1965-10-01,208,Oran,ALGERIA,3746,1
1965-12-01,1965-10-01,208,Oran,ALGERIA,709,5
1965-12-01,1965-10-01,208,Oran,ALGERIA,921,22
1957-05-23,1957-04-23,212,Alger,ALGERIA,576,8
1957-05-23,1957-04-23,212,Alger,ALGERIA,1856,15
1957-06-23,1957-04-23,212,Elizabeth,SOUTH AFRICA,3231,2138
1957-06-23,1957-04-23,212,Elizabeth,SOUTH AFRICA,2597,4158
1957-06-23,1957-04-23,212,Elizabeth,SOUTH AFRICA,1589,1
1957-06-23,1957-04-23,212,Elizabeth,SOUTH AFRICA,118,1851
1957-06-23,1957-04-23,212,Elizabeth,SOUTH AFRICA,795,19
1957-06-23,1957-04-23,212,Elizabeth,SOUTH AFRICA,471,2
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,1079,328
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,2743,101
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,2444,4
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,980,6350
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,1101,212
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,3323,400
1999-09-02,1999-08-02,212,Liverpool,ENGLAND,1583,167
1972-03-21,1972-02-21,212,London,ENGLAND,408,786
1972-03-21,1972-02-21,212,London,ENGLAND,2730,4
1972-03-21,1972-02-21,212,London,ENGLAND,122,5273
1972-03-21,1972-02-21,212,London,ENGLAND,3974,524
1972-04-21,1972-02-21,212,marseille,FRANCE,65,1
1972-04-21,1972-02-21,212,marseille,FRANCE,729,31
1972-04-21,1972-02-21,212,marseille,FRANCE,4022,43
1972-04-21,1972-02-21,212,marseille,FRANCE,3605,16
1972-04-21,1972-02-21,212,marseille,FRANCE,2486,2
1986-12-20,1986-11-20,218,marseille,FRANCE,739,1
1986-12-20,1986-11-20,218,marseille,FRANCE,1849,86
1946-08-02,1946-07-02,218,Alger,ALGERIA,1637,27
1900-08-23,1900-07-23,226,New York,UNITED STATE OF AMERICA,1608,11
1900-08-23,1900-07-23,226,New York,UNITED STATE OF AMERICA,1916,4644
1900-09-23,1900-07-23,226,Alger,ALGERIA,1368,488
1900-09-23,1900-07-23,226,Alger,ALGERIA,303,1
1900-09-23,1900-07-23,226,Alger,ALGERIA,1453,2318
1900-09-23,1900-07-23,226,Alger,ALGERIA,3601,18
1900-09-23,1900-07-23,226,Alger,ALGERIA,2649,19
1900-09-23,1900-07-23,226,Alger,ALGERIA,2788,10
1900-09-23,1900-07-23,226,Alger,ALGERIA,1900,3949
1900-09-23,1900-07-23,226,Alger,ALGERIA,3996,4
1969-04-19,1969-03-19,226,marseille,FRANCE,1834,15099
2016-09-12,2016-08-12,226,London,ENGLAND,2417,26
2016-09-12,2016-08-12,226,London,ENGLAND,1234,8312
2016-09-12,2016-08-12,226,London,ENGLAND,2762,1
2016-09-12,2016-08-12,226,London,ENGLAND,326,6
2016-09-12,2016-08-12,226,London,ENGLAND,1620,8
