date_depart,ship,produit,volume
1987-11-18,645,913,756
1987-11-18,645,578,543
1987-11-18,645,2457,400
1987-11-18,645,1490,74
1987-11-18,645,2411,371
1987-11-18,645,1424,84
1987-11-18,645,1322,27
1987-11-18,645,3446,30
1987-11-18,645,1836,6
1987-11-18,645,3706,1
1987-11-18,645,42,4
2003-10-08,645,3991,5578
2003-10-08,645,2127,679
2003-10-08,645,3957,574
2003-10-08,645,693,11102
2003-10-08,645,903,56
2003-10-08,645,3706,849
2003-10-08,645,930,136
2003-10-08,645,4016,108
2003-10-08,645,3917,43
2003-10-08,645,1621,10
2003-10-08,645,2195,92
1921-04-21,645,1589,8459
1921-04-21,645,2238,134
1921-04-21,645,942,1710
1921-04-21,645,4047,6254
1921-04-21,645,1338,558
1921-04-21,645,432,1527
1921-04-21,645,349,139
1921-04-21,645,44,84
1921-04-21,645,1596,26
1921-04-21,645,2149,292
1921-04-21,645,3344,10
1921-04-21,645,81,9
1921-04-21,645,2215,12
1921-04-21,645,3106,7
1921-04-21,645,1517,3
1921-04-21,645,1601,2
1921-04-21,645,1043,1
1963-09-10,645,728,1887
1963-09-10,645,4036,17050
1963-09-10,645,1533,100
1930-01-28,649,2829,15899
1930-01-28,649,2114,107
1930-01-28,649,2124,91
1930-01-28,649,3729,616
1930-01-28,649,2432,207
1930-01-28,649,605,314
1930-01-28,649,1819,149
1930-01-28,649,1010,43
1930-01-28,649,1265,32
1930-01-28,649,992,3
1930-01-28,649,2847,2
1930-01-28,649,722,3
1924-09-18,650,142,90
1924-09-18,650,2838,1
1924-09-18,650,1530,2
1924-09-18,650,3397,1
1909-08-21,652,4096,1601
1909-08-21,652,2647,160
1909-08-21,652,3485,1
1909-08-21,652,1411,4
1909-08-21,652,3765,13
1905-10-22,652,793,664
1905-10-22,652,2941,824
1905-10-22,652,710,123
1905-10-22,652,1665,99
1905-10-22,652,3063,29
1905-10-22,652,475,17
1905-10-22,652,902,22
1905-10-22,652,1579,1
1960-12-12,653,987,133
1960-12-12,653,89,13
1960-12-12,653,364,5
1960-12-12,653,3975,36
1960-12-12,653,4029,26
1960-12-12,653,965,11
1960-12-12,653,3103,23
1960-12-12,653,962,10
1960-12-12,653,2816,1
1960-12-12,653,46,1
1926-03-06,654,2757,3143
1926-03-06,654,2413,12346
1926-03-06,654,1317,1127
1926-03-06,654,393,691
1926-03-06,654,396,35
1926-03-06,654,631,22
1926-03-06,654,747,14
1926-03-06,654,3993,4
1979-01-19,654,1025,15642
1979-01-19,654,27,141
1979-01-19,654,687,339
1979-01-19,654,3662,278
1979-01-19,654,1263,245
1979-01-19,654,1634,440
1979-01-19,654,2180,225
1979-01-19,654,3147,53
1979-01-19,654,1029,5
1979-09-27,660,4020,15797
1979-09-27,660,754,1547
1979-09-27,660,3387,746
1979-09-27,660,2829,2
1979-09-27,660,3758,128
1979-09-27,660,753,38
1979-09-27,660,1080,5
1979-09-27,660,207,5
1909-06-08,660,3229,5974
1909-06-08,660,446,8865
1909-06-08,660,1034,688
1909-06-08,660,1706,2229
1909-06-08,660,3117,28
1909-06-08,660,3550,378
1909-06-08,660,1079,9
1909-06-08,660,2773,61
1909-06-08,660,1437,20
1909-06-08,660,1198,3
1909-06-08,660,1919,10
1909-06-08,660,648,3
1996-03-17,660,397,2308
1996-03-17,660,1576,13015
1996-03-17,660,1035,341
1996-03-17,660,1218,327
1996-03-17,660,3413,1805
1996-03-17,660,1933,248
1996-03-17,660,84,52
1996-03-17,660,2788,101
1996-03-17,660,3675,58
1996-03-17,660,3717,11
1996-03-17,660,3992,1
1996-03-17,660,1045,1
1903-04-02,662,125,65
1903-04-02,662,651,2
1903-04-02,662,70,1
1903-04-02,662,1300,2
1903-04-02,662,2110,1
1903-04-02,662,0,2
2020-09-23,663,343,3483
2020-09-23,663,3409,7194
2020-09-23,663,630,1143
2020-09-23,663,3741,1068
2020-09-23,663,3980,168
2020-09-23,663,2437,89
2020-09-23,663,2149,4
2020-09-23,663,391,3
2020-09-23,663,2181,1
1904-11-11,666,144,3351
1904-11-11,666,3939,8406
1904-11-11,666,3679,2805
1904-11-11,666,654,225
1904-11-11,666,2807,366
1904-11-11,666,412,91
1904-11-11,666,1291,1
1904-11-11,666,444,9
1904-11-11,666,3653,14
1993-01-05,669,2122,5800
1993-01-05,669,3993,1433
1993-01-05,669,19,1751
1993-01-05,669,1852,901
1993-01-05,669,2796,131
1993-01-05,669,1916,9
1993-01-05,669,3445,13
1993-01-05,669,1049,28
1993-01-05,669,3604,2
1993-01-05,669,1891,7
1993-01-05,669,367,3
1993-01-05,669,3704,1
1996-01-19,674,1877,136
1996-01-19,674,3070,32
1996-01-19,674,997,29
1996-01-19,674,703,94
1996-01-19,674,932,17
1996-01-19,674,3137,3
1952-01-08,675,308,4251
1952-01-08,675,98,5429
1952-01-08,675,119,2043
1952-01-08,675,3077,1605
1952-01-08,675,4023,13
1952-01-08,675,2152,135
1952-01-08,675,1889,38
1952-01-08,675,4049,355
1952-01-08,675,1866,16
1952-01-08,675,88,5
1952-01-08,675,1611,42
1952-01-08,675,3722,10
1952-01-08,675,1298,37
1952-01-08,675,3111,1
2007-03-10,678,2820,258
2007-03-10,678,1551,71
2007-03-10,678,2524,64
2007-03-10,678,3625,146
2007-03-10,678,3313,77
2007-03-10,678,3722,78
2007-03-10,678,1513,30
2007-03-10,678,127,20
2021-08-08,684,3963,1298
2021-08-08,684,657,13355
2021-08-08,684,1223,2497
2021-08-08,684,3605,1106
2021-08-08,684,2237,182
2021-08-08,684,301,5
1991-08-11,684,1360,14113
1991-08-11,684,660,1757
1991-08-11,684,3860,193
1991-08-11,684,4003,237
1991-08-11,684,3871,2122
1991-08-11,684,2654,13
1991-08-11,684,3955,7
1991-08-11,684,2213,1
1975-02-03,684,1217,13150
1975-02-03,684,3126,2881
1975-02-03,684,2240,1866
1975-02-03,684,980,130
1975-02-03,684,331,125
1975-02-03,684,2208,203
1975-02-03,684,678,21
1975-02-03,684,2778,59
1975-02-03,684,1327,3
1975-02-03,684,3097,4
1975-02-03,684,3389,1
1900-05-14,686,1556,518
1900-05-14,686,335,11
1900-05-14,686,1844,85
1900-05-14,686,2246,1
1900-05-14,686,3077,1
1961-06-16,694,1304,4139
1961-06-16,694,611,1901
1961-06-16,694,3072,1694
1961-06-16,694,987,1851
1961-06-16,694,707,1058
1961-06-16,694,3925,2218
1961-06-16,694,1844,575
1961-06-16,694,1913,5
1961-06-16,694,142,24
1961-06-16,694,1927,1
1999-05-19,695,3109,1
1999-05-19,695,1537,44
1999-05-19,695,1576,4
1999-05-19,695,1907,116
1999-05-19,695,2501,38
1999-05-19,695,3415,91
1999-05-19,695,3040,17
1999-05-19,695,433,5
2002-07-14,697,1040,11174
2002-07-14,697,920,1422
2002-07-14,697,2741,373
2002-07-14,697,1278,69
2002-07-14,697,1803,17
2002-07-14,697,337,132
2002-07-14,697,1628,24
2002-07-14,697,3960,12
2002-07-14,697,1586,32
2002-07-14,697,1570,15
2002-07-14,697,1897,3
1949-07-21,697,4193,1760
1949-07-21,697,358,2499
1949-07-21,697,1608,854
1949-07-21,697,1846,5285
1949-07-21,697,2551,1194
1949-07-21,697,86,1351
1949-07-21,697,3105,85
1949-07-21,697,960,215
1949-07-21,697,1338,6
1949-07-21,697,692,3
1949-07-21,697,1408,3
1949-07-21,697,566,14
1949-07-21,697,853,1
1949-07-21,697,3063,1
1949-07-21,697,636,2
1998-09-06,697,1557,9031
1998-09-06,697,1527,425
1998-09-06,697,2031,2045
1998-09-06,697,3987,88
1998-09-06,697,1393,1372
1998-09-06,697,895,6
1998-09-06,697,703,181
1998-09-06,697,3774,71
1998-09-06,697,1858,24
1998-09-06,697,173,11
1998-09-06,697,3139,15
1998-09-06,697,3352,1
1925-11-01,698,2110,680
1925-11-01,698,953,30
1925-11-01,698,2755,24
1925-11-01,698,3103,50
1925-11-01,698,3012,25
1925-11-01,698,3999,1
1925-11-01,698,2730,2
1925-11-01,698,3348,10
1925-11-01,698,368,2
1925-11-01,698,3411,1
1925-11-01,698,1855,2
1925-11-01,698,2818,1
1925-11-01,698,3148,1
1910-03-17,699,1154,8184
1910-03-17,699,1575,328
1910-03-17,699,3988,119
1910-03-17,699,168,5
1910-03-17,699,1384,1
1910-03-17,699,2816,27
1910-03-17,699,675,3
1910-03-17,699,3833,5
1912-11-13,703,1529,7315
1912-11-13,703,2519,2435
1912-11-13,703,314,4685
1912-11-13,703,3062,102
1912-11-13,703,8,42
1912-11-13,703,4045,48
1912-11-13,703,2,12
1912-11-13,703,3983,22
1912-11-13,703,3376,4
1912-11-13,703,419,5
1912-11-13,703,3620,2
1912-11-13,703,1617,1
1912-11-13,703,2182,3
1963-04-03,703,3076,7578
1963-04-03,703,189,1720
1963-04-03,703,2992,125
1986-09-23,706,1827,3219
1986-09-23,706,2231,3636
1986-09-23,706,1212,7897
1986-09-23,706,1846,1392
1986-09-23,706,319,1654
1986-09-23,706,2545,153
1986-09-23,706,3939,244
1986-09-23,706,1503,199
1986-09-23,706,2193,97
1986-09-23,706,3042,100
1986-09-23,706,3694,43
1986-09-23,706,83,1
1986-09-23,706,1322,2
1986-09-23,706,1564,1
1994-04-06,706,1876,13122
1994-04-06,706,1808,1251
1994-04-06,706,3986,3917
1994-04-06,706,1049,255
1994-04-06,706,2421,80
1994-04-06,706,3088,10
1994-04-06,706,737,1
1994-04-06,706,3933,1
1994-04-06,706,3957,1
1936-07-19,708,138,329
1936-07-19,708,3682,456
1936-07-19,708,2125,82
1936-07-19,708,1547,25
1936-07-19,708,4033,58
1936-07-19,708,2204,2
1973-09-22,710,1820,8076
1973-09-22,710,437,2355
1973-09-22,710,3394,960
1973-09-22,710,1641,1381
1973-09-22,710,1632,298
1973-09-22,710,1921,10
1973-09-22,710,346,10
1973-09-22,710,3083,1
1933-05-03,713,1623,10021
1933-05-03,713,4022,4997
1933-05-03,713,1890,1044
1933-05-03,713,2449,171
1933-05-03,713,3361,109
1933-05-03,713,722,46
1933-05-03,713,3994,3
1951-03-18,713,3944,5326
1951-03-18,713,32,3484
1951-03-18,713,1267,3006
1951-03-18,713,3100,1579
1951-03-18,713,694,85
1951-03-18,713,3387,565
1951-03-18,713,49,1398
1951-03-18,713,1216,807
1951-03-18,713,402,111
1951-03-18,713,375,14
1951-03-18,713,1526,6
1951-03-18,713,3941,6
1951-03-18,713,2704,4
1946-11-17,713,3675,7449
1946-11-17,713,3667,1980
1946-11-17,713,2174,606
1946-11-17,713,3437,174
1946-11-17,713,2815,2123
1946-11-17,713,2233,2364
1946-11-17,713,936,1099
1946-11-17,713,706,56
1946-11-17,713,3028,160
1946-11-17,713,1000,89
1946-11-17,713,3952,171
1946-11-17,713,3324,53
1946-11-17,713,4042,9
1946-11-17,713,338,21
1946-11-17,713,2828,26
1946-11-17,713,406,5
1946-11-17,713,3989,2
1946-11-17,713,3062,3
1946-11-17,713,2485,1
1941-12-13,713,3937,2521
1941-12-13,713,2701,12320
1941-12-13,713,1000,104
1941-12-13,713,696,4
1941-12-13,713,2768,409
1941-12-13,713,1644,252
1941-12-13,713,3964,656
1941-12-13,713,3055,24
1941-12-13,713,3935,96
1941-12-13,713,2150,1
1941-12-13,713,631,3
1941-12-13,713,2849,1
1917-08-24,717,2179,6544
1917-08-24,717,2329,1161
1917-08-24,717,4107,482
1917-08-24,717,2583,104
1917-08-24,717,2669,16
1917-08-24,717,1609,20
1918-02-27,717,323,7729
1918-02-27,717,3840,313
1918-02-27,717,2522,271
1923-01-21,720,3737,5341
1923-01-21,720,3425,5095
1923-01-21,720,2703,2209
1923-01-21,720,1638,2000
1923-01-21,720,3992,1928
1923-01-21,720,3692,161
1923-01-21,720,1219,59
1923-01-21,720,3360,4
1931-08-03,720,3915,12518
1931-08-03,720,4026,103
1931-08-03,720,2711,3090
1931-08-03,720,1865,35
1931-08-03,720,1939,480
1931-08-03,720,77,600
1931-08-03,720,1539,1
1931-08-03,720,2544,26
1931-08-03,720,1316,11
1986-04-06,720,2138,8073
1986-04-06,720,3367,7541
1986-04-06,720,1594,581
1986-04-06,720,1518,446
1986-04-06,720,2458,152
1986-04-06,720,359,1
1986-04-06,720,382,44
1986-04-06,720,3043,26
2020-09-22,721,3315,8735
2020-09-22,721,3570,7261
2020-09-22,721,173,925
2020-09-22,721,2020,299
2020-09-22,721,3516,146
2020-09-22,721,3881,1370
2020-09-22,721,129,179
2020-09-22,721,1724,52
2020-09-22,721,2195,8
2020-09-22,721,933,82
2020-09-22,721,881,65
2020-09-22,721,269,110
2020-09-22,721,2661,41
2020-09-22,721,737,17
2020-09-22,721,2116,36
2020-09-22,721,3906,1
2020-09-22,721,1623,4
2020-09-22,721,1530,3
2020-09-22,721,2162,1
2020-09-22,721,1971,1
2003-07-11,725,2549,844
2003-07-11,725,1293,13781
2003-07-11,725,1040,864
2003-07-11,725,2844,603
2003-07-11,725,624,749
2003-07-11,725,969,29
2003-07-11,725,406,89
1914-07-01,725,449,1853
1914-07-01,725,1296,3518
1914-07-01,725,2415,620
1914-07-01,725,4026,287
1914-07-01,725,3366,9098
1914-07-01,725,1309,528
1914-07-01,725,2105,207
1914-07-01,725,3018,484
1914-07-01,725,3690,145
1914-07-01,725,2816,200
1914-07-01,725,118,10
1914-07-01,725,3906,5
1914-07-01,725,3109,2
1914-07-01,725,1216,2
2019-10-09,725,1560,10832
2019-10-09,725,3086,1078
2019-10-09,725,77,2045
2019-10-09,725,3907,1620
2019-10-09,725,419,526
2019-10-09,725,1245,801
2019-10-09,725,146,5
2019-10-09,725,340,51
2019-10-09,725,337,1
1955-04-02,725,1569,13038
1955-04-02,725,1208,2725
1955-04-02,725,1032,114
1955-04-02,725,429,516
1955-04-02,725,910,174
1955-04-02,725,2713,296
1955-04-02,725,1310,38
1955-04-02,725,4045,14
1955-04-02,725,948,41
1955-04-02,725,749,2
1955-04-02,725,2745,1
1953-06-02,725,991,15783
1953-06-02,725,3094,828
1953-06-02,725,3730,100
1953-06-02,725,2501,183
1953-06-02,725,1631,56
1953-06-02,725,1819,7
1953-06-02,725,610,2
1991-04-24,725,354,12561
1991-04-24,725,1887,2418
1991-04-24,725,12,378
1991-04-24,725,3003,1600
1991-04-24,725,24,2
1908-12-22,729,3433,3281
1908-12-22,729,2233,7674
1908-12-22,729,3322,121
1908-12-22,729,3411,69
1908-12-22,729,625,2
1908-12-22,729,3638,1
1962-07-18,729,1632,9537
1978-06-07,730,59,12260
1978-06-07,730,1292,1205
1978-06-07,730,3022,483
1978-06-07,730,2499,728
1978-06-07,730,1909,355
1978-06-07,730,703,187
1978-06-07,730,1318,32
1978-06-07,730,140,12
1956-12-28,731,692,1
1956-12-28,731,1946,26
1956-12-28,731,3833,1
1956-12-28,731,1651,3
1956-12-28,731,372,1
1956-12-28,731,4006,1
1961-12-24,731,3973,15
1961-12-24,731,3074,14
1961-12-24,731,3686,3
1961-12-24,731,2302,1
1980-05-12,731,3300,19
1980-05-12,731,3624,4
1980-05-12,731,1878,7
1980-05-12,731,586,1
1980-05-12,731,2359,1
1980-05-12,731,2638,1
1989-09-11,743,3642,2844
1989-09-11,743,1211,3178
1989-09-11,743,2790,1363
1989-09-11,743,1926,412
1989-09-11,743,979,41
1989-09-11,743,1550,156
1989-09-11,743,3015,107
1989-09-11,743,3365,110
1989-09-11,743,1901,77
1989-09-11,743,1859,4
1989-09-11,743,2744,1
1920-02-18,745,627,12196
1920-02-18,745,2129,1125
1920-02-18,745,25,94
1920-02-18,745,2151,19
1920-02-18,745,4003,134
1920-02-18,745,3118,108
1920-02-18,745,678,3
1920-02-18,745,3408,1
1920-02-18,745,1521,2
1920-02-18,745,312,1
1919-03-05,745,3667,2413
1919-03-05,745,3416,3993
1919-03-05,745,730,5639
1919-03-05,745,603,1529
1919-03-05,745,2423,57
1919-03-05,745,1633,11
1919-03-05,745,374,11
1919-03-05,745,640,13
1919-03-05,745,2814,10
1919-03-05,745,3426,5
1919-03-05,745,15,1
1919-03-05,745,12,1
1919-08-11,745,3340,4875
1919-08-11,745,613,5158
1919-08-11,745,3928,3125
1919-08-11,745,748,296
1919-08-11,745,1509,67
1919-08-11,745,352,30
1919-08-11,745,2166,45
1919-08-11,745,943,10
1919-08-11,745,968,52
1919-08-11,745,3683,21
1919-08-11,745,3636,4
1956-03-27,745,52,1696
1956-03-27,745,3020,591
1956-03-27,745,2434,5423
1956-03-27,745,3909,860
1905-07-03,746,942,14236
1905-07-03,746,990,1974
1905-07-03,746,3671,497
1905-07-03,746,3608,10
1905-07-03,746,2795,3
1905-07-03,746,19,1
1947-01-11,746,3421,14778
1947-01-11,746,3665,78
1947-01-11,746,1825,1545
1947-01-11,746,389,133
1947-01-11,746,640,127
1947-01-11,746,4019,47
1947-01-11,746,2479,9
1970-11-14,746,3413,3102
1970-11-14,746,1581,902
1970-11-14,746,2525,2702
1970-11-14,746,1910,2838
1970-11-14,746,3390,2495
1970-11-14,746,1267,3113
1970-11-14,746,2114,834
1970-11-14,746,3930,428
1970-11-14,746,1935,295
1970-11-14,746,2201,8
1970-11-14,746,709,3
1970-11-14,746,419,1
2016-01-15,751,62,15738
2016-01-15,751,112,1382
2016-01-15,751,940,913
2016-01-15,751,909,322
2016-01-15,751,700,39
2016-01-15,751,368,13
2016-01-15,751,2770,97
2016-01-15,751,3684,363
2016-01-15,751,2228,10
2016-01-15,751,3387,33
2016-01-15,751,1301,5
2016-01-15,751,415,15
2016-01-15,751,1924,6
1999-02-02,752,4097,6000
1999-02-02,752,2669,2755
1999-02-02,752,4010,1115
1999-02-02,752,192,173
1999-02-02,752,757,17
1999-02-02,752,741,37
1999-02-02,752,86,57
1999-02-02,752,154,2
1999-02-02,752,1313,16
1999-02-02,752,2968,9
1999-02-02,752,2844,28
1999-02-02,752,2914,8
1999-02-02,752,1135,9
1999-02-02,752,884,1
1999-02-02,752,2281,2
1919-07-14,752,1900,5529
1919-07-14,752,141,1969
1919-07-14,752,435,111
1919-07-14,752,2245,240
1919-07-14,752,1904,1541
1919-07-14,752,2528,13
1919-07-14,752,25,455
1919-07-14,752,1807,212
1919-07-14,752,417,63
1919-07-14,752,3692,77
1919-07-14,752,2170,17
1919-07-14,752,113,1
1919-07-14,752,1049,1
1932-07-10,752,744,2498
1932-07-10,752,29,3932
1932-07-10,752,3096,2155
1932-07-10,752,1345,1052
1932-07-10,752,4019,277
1932-07-10,752,1804,212
1932-07-10,752,393,90
1932-07-10,752,678,2
1932-07-10,752,3025,8
1932-07-10,752,2471,1
1970-06-24,752,2525,9249
1970-06-24,752,2164,589
1970-06-24,752,2753,294
1970-06-24,752,3109,29
1970-06-24,752,2451,61
1970-06-24,752,3603,3
1970-06-24,752,660,3
1970-06-24,752,954,1
1966-06-10,754,1017,23
1966-06-10,754,1672,840
1932-08-23,754,3030,1680
1932-08-23,754,540,7667
1932-08-23,754,549,61
1913-09-23,755,3109,9
1913-09-23,755,108,2
1913-09-23,755,41,4
1913-09-23,755,2449,1
1970-02-20,757,3981,39
1970-02-20,757,1562,65
1970-02-20,757,1893,18
1970-02-20,757,2135,11
1970-02-20,757,636,2
1970-02-20,757,1558,1
1982-07-14,758,3913,117
1982-07-14,758,342,12378
1982-07-14,758,3042,6478
1982-07-14,758,2752,679
2005-04-01,758,1807,14697
2005-04-01,758,1290,3738
2005-04-01,758,1026,210
2005-04-01,758,3923,105
2005-04-01,758,3132,385
2005-04-01,758,1219,435
2005-04-01,758,3987,290
2005-04-01,758,1310,21
2005-04-01,758,147,1
2005-04-01,758,1561,1
1942-03-10,758,1170,16321
1941-08-09,759,3678,6590
1941-08-09,759,3642,638
1941-08-09,759,74,318
1941-08-09,759,1286,1470
1941-08-09,759,2204,176
1941-08-09,759,2428,185
1941-08-09,759,3428,68
1941-08-09,759,1246,6
1941-08-09,759,740,133
1941-08-09,759,3747,11
1941-08-09,759,2511,26
1941-08-09,759,356,2
1941-08-09,759,1024,1
1941-08-09,759,3964,1
1907-11-04,759,3107,705
1907-11-04,759,2210,2351
1907-11-04,759,629,773
1907-11-04,759,320,1606
1907-11-04,759,1841,3587
1907-11-04,759,3962,308
1907-11-04,759,4044,150
1907-11-04,759,936,90
1907-11-04,759,3630,2
1907-11-04,759,300,52
1907-11-04,759,3312,1
1979-06-19,759,2814,8368
1979-06-19,759,2819,751
1979-06-19,759,1011,392
1979-06-19,759,21,106
1979-06-19,759,2224,3
1979-06-19,759,1034,2
1979-06-19,759,3393,2
1979-06-19,759,618,1
1998-08-17,759,100,5429
1998-08-17,759,1906,2136
1998-08-17,759,1510,287
1998-08-17,759,3908,1454
1998-08-17,759,1609,93
1998-08-17,759,953,86
1998-08-17,759,1866,67
1998-08-17,759,56,71
1998-08-17,759,615,1
1998-08-17,759,2812,1
1931-03-25,760,916,8320
1931-03-25,760,3423,1278
1931-03-25,760,6,2730
1931-03-25,760,3727,1356
1931-03-25,760,2215,199
1931-03-25,760,606,1252
1931-03-25,760,2159,199
1931-03-25,760,924,310
1931-03-25,760,1613,58
1931-03-25,760,3033,4
1931-03-25,760,1309,2
1931-03-25,760,2400,2
2011-03-26,761,3913,17494
2011-03-26,761,1335,1324
2011-03-26,761,3030,340
2011-03-26,761,3736,229
2011-03-26,761,3983,2
2011-03-26,761,739,2
1956-06-06,763,3720,9855
1956-06-06,763,2200,2712
1956-06-06,763,93,1156
1956-06-06,763,3330,794
1956-06-06,763,3113,1169
1956-06-06,763,1010,180
1956-06-06,763,3696,181
1956-06-06,763,3425,69
1956-06-06,763,3111,93
1956-06-06,763,3029,1
1938-12-23,763,2551,8899
1938-12-23,763,1299,3881
1938-12-23,763,1198,1129
1938-12-23,763,2639,1532
1938-12-23,763,3153,385
1938-12-23,763,1655,227
1938-12-23,763,3495,115
1938-12-23,763,3018,24
1938-12-23,763,4193,6
1938-12-23,763,3179,6
1979-05-22,763,3703,11777
1979-05-22,763,3442,1584
1979-05-22,763,3974,770
1979-05-22,763,2448,659
1979-05-22,763,3735,128
1979-05-22,763,3929,241
1979-05-22,763,1903,794
1979-05-22,763,2206,116
1979-05-22,763,3327,29
1979-05-22,763,437,43
1979-05-22,763,2466,50
1979-05-22,763,1322,2
1979-05-22,763,1846,17
1924-02-07,764,2490,988
1924-02-07,764,1899,166
1924-02-07,764,76,30
1924-02-07,764,975,52
1924-02-07,764,3929,5
1924-02-07,764,3123,5
1924-02-07,764,660,2
1924-02-07,764,1858,1
2017-02-17,764,69,357
2017-02-17,764,2775,91
2017-02-17,764,3029,377
2017-02-17,764,3041,47
2017-02-17,764,1641,42
2017-02-17,764,90,3
2017-02-17,764,684,9
2017-02-17,764,1884,177
2017-02-17,764,3728,80
2017-02-17,764,723,50
2017-02-17,764,1635,1
2017-02-17,764,92,13
2017-02-17,764,2197,2
1923-10-26,765,2994,2446
1923-10-26,765,1209,6843
1923-10-26,765,1032,4767
1923-10-26,765,3103,1286
1923-10-26,765,3761,494
1923-10-26,765,2651,526
1923-10-26,765,1320,55
1923-10-26,765,4033,2
1922-10-02,765,3063,16304
1922-10-02,765,2247,52
1922-10-02,765,629,59
1922-10-02,765,1930,3
1922-10-02,765,989,1
1956-11-22,765,3964,15849
1956-11-22,765,414,240
1956-11-22,765,4010,240
1956-11-22,765,721,81
1956-11-22,765,3428,1
1956-11-22,765,2539,7
1956-11-22,765,1020,1
2007-01-28,767,665,5
2007-01-28,767,1041,44
2007-01-28,767,1206,12
2007-01-28,767,3712,12
2007-01-28,767,3342,1
2007-01-28,767,3137,7
2007-01-28,767,2123,2
2007-01-28,767,2462,1
1959-12-21,770,313,472
1959-12-21,770,3380,5
1959-12-21,770,3667,110
1959-12-21,770,4117,150
1959-12-21,770,3937,25
1959-12-21,770,1413,37
1959-12-21,770,1670,44
1959-12-21,770,884,2
1959-12-21,770,492,12
1959-12-21,770,3343,7
1959-12-21,770,918,4
1959-12-21,770,3291,2
1959-12-21,770,2514,1
1992-01-05,771,2231,4212
1992-01-05,771,2429,3534
1992-01-05,771,2486,3020
1992-01-05,771,1861,153
1992-01-05,771,637,110
1992-01-05,771,127,426
1992-01-05,771,2164,42
1992-01-05,771,3608,51
1992-01-05,771,1845,1
1921-01-04,775,1899,25
1921-01-04,775,1886,13
1921-01-04,775,3424,3
1921-01-04,775,368,11
1921-01-04,775,140,3
1921-01-04,775,2430,1
1940-06-20,784,2526,93
1940-06-20,784,2187,41
1940-06-20,784,360,14
1940-06-20,784,2822,26
1940-06-20,784,1937,7
1940-06-20,784,2222,1
1939-12-27,784,983,178
1939-12-27,784,1504,1
1939-12-27,784,4134,2
1939-12-27,784,1328,1
1974-04-03,786,24,12863
1974-04-03,786,2613,3134
1974-04-03,786,718,723
1974-04-03,786,3060,729
1970-11-22,790,1563,508
1970-11-22,790,1644,336
1970-11-22,790,2790,1174
1970-11-22,790,3049,943
1970-11-22,790,3147,29
1970-11-22,790,134,4
1970-11-22,790,130,35
1970-11-22,790,3380,165
1970-11-22,790,2780,6
1959-07-07,792,1138,8750
1959-07-07,792,2279,1989
1959-07-07,792,127,76
1959-07-07,792,2829,287
1959-07-07,792,1121,87
1959-07-07,792,1050,2
1959-07-07,792,1205,6
1959-07-07,792,2554,12
1959-07-07,792,1351,14
1959-07-07,792,1146,1
1959-07-07,792,666,2
1903-04-08,793,326,16115
1903-04-08,793,1271,480
1903-04-08,793,1505,23
1903-04-08,793,3007,29
1985-11-04,793,4033,16153
1985-11-04,793,1631,102
1985-11-04,793,2791,290
1985-11-04,793,3104,22
1985-11-04,793,1029,20
1985-11-04,793,2824,54
1985-11-04,793,710,4
1985-11-04,793,1564,1
1985-11-04,793,1899,1
1954-10-20,798,1927,1387
1954-10-20,798,2438,13511
1954-10-20,798,72,27
1954-10-20,798,104,157
1954-10-20,798,1279,6
1954-10-20,798,908,5
1954-10-20,798,1905,1
1954-10-20,798,3651,3
1908-07-19,798,3116,12774
1908-07-19,798,3328,1002
1908-07-19,798,132,354
1908-07-19,798,736,920
1908-07-19,798,3103,47
2021-10-08,803,3409,7649
2021-10-08,803,1566,3757
2021-10-08,803,2100,117
2021-10-08,803,1822,625
2021-10-08,803,55,62
2021-10-08,803,3110,87
2021-10-08,803,2788,178
2021-10-08,803,1236,46
2021-10-08,803,308,45
2021-10-08,803,3082,13
2021-10-08,803,2186,2
1936-11-22,805,1887,140
1936-11-22,805,3060,309
1936-11-22,805,3958,134
1936-11-22,805,994,97
1936-11-22,805,2214,5
1936-11-22,805,2844,6
1936-11-22,805,3672,2
1936-11-22,805,1216,1
1936-11-22,805,2709,5
1936-11-22,805,46,6
1936-11-22,805,3747,1
1936-11-22,805,1826,4
1917-10-07,821,3681,2
1917-10-07,821,2220,1
1900-10-18,824,143,9117
1900-10-18,824,1242,700
1900-10-18,824,1944,2090
1900-10-18,824,1560,503
1900-10-18,824,2499,1076
1900-10-18,824,1602,34
1900-10-18,824,405,17
1900-10-18,824,2417,18
1900-10-18,824,3627,2
1900-10-18,824,137,1
1916-06-12,828,427,15470
1916-06-12,828,915,2841
1916-06-12,828,657,22
1916-06-12,828,1223,25
1916-06-12,828,674,10
1916-06-12,828,3035,1
1916-06-12,828,2845,1
1944-02-04,828,4045,5617
1944-02-04,828,2917,10854
1944-02-04,828,2834,703
1944-02-04,828,3579,113
1944-02-04,828,2824,346
1944-02-04,828,2455,542
1944-02-04,828,396,65
1944-02-04,828,2802,29
1944-02-04,828,2031,24
1944-02-04,828,113,77
1934-10-01,828,2150,1959
1934-10-01,828,776,9878
1973-07-14,828,1750,3715
1973-07-14,828,2640,13555
1973-07-14,828,478,765
1973-07-14,828,2059,184
1973-07-14,828,2307,129
1973-07-14,828,2328,20
1973-07-14,828,1700,1
2003-10-08,828,1662,10227
2003-10-08,828,447,1033
2003-10-08,828,641,5441
2003-10-08,828,487,403
2003-10-08,828,1646,1266
